26,Baraga County,8158
26,Barry County,62423
26,Bay County,103856
26,Benzie County,17970
26,Berrien County,154316
26,Branch County,44862
26,Calhoun County,134310
26,Cass County,51589
26,Charlevoix County,26054
26,Cheboygan County,25579
26,Chippewa County,36785
26,Clare County,30856
26,Clinton County,79128
26,Crawford County,12988
26,Delta County,36903
26,Dickinson County,25947
26,Eaton County,109175
26,Emmet County,34112
26,Genesee County,406211
26,Gladwin County,25386
26,Gogebic County,14380
26,Grand Traverse County,95238
26,Gratiot County,41761
26,Hillsdale County,45746
26,Houghton County,37361
26,Huron County,31407
26,Ingham County,284900
26,Ionia County,66804
26,Iosco County,25237
26,Iron County,11631
26,Isabella County,64394
26,Jackson County,160366
26,Kalamazoo County,261670
26,Kalkaska County,17939
26,Kent County,657974
26,Keweenaw County,2046
26,Lake County,12096
26,Lapeer County,88619
26,Leelanau County,22301
26,Lenawee County,99423
26,Livingston County,193866
26,Luce County,5339
26,Mackinac County,10834
26,Macomb County,881217
26,Manistee County,25032
26,Marquette County,66017
26,Mason County,29052
26,Mecosta County,39714
26,Menominee County,23502
26,Midland County,83494
26,Missaukee County,15052
26,Monroe County,154809
26,Montcalm County,66614
26,Montmorency County,9153
26,Muskegon County,175824
26,Newaygo County,49978
26,Oakland County,1274395
26,Oceana County,26659
26,Ogemaw County,20770
26,Ontonagon County,5816
26,Osceola County,22891
26,Oscoda County,8219
26,Otsego County,25091
26,Ottawa County,296200
26,Presque Isle County,12982
26,Roscommon County,23459
26,Saginaw County,190124
26,St. Clair County,160383
26,St. Joseph County,60939
26,Sanilac County,40611
26,Schoolcraft County,8047
26,Shiawassee County,68094
26,Tuscola County,53323
26,Van Buren County,75587
26,Washtenaw County,372258
26,Wayne County,1793561
26,Wexford County,33673
27,Aitkin County,15697
27,Anoka County,363887
27,Becker County,35183
27,Beltrami County,46228
27,Benton County,41379
27,Big Stone County,5166
27,Blue Earth County,69112
27,Brown County,25912
27,Carlton County,36207
27,Carver County,106922
27,Cass County,30066
27,Chippewa County,12598
27,Chisago County,56621
27,Clay County,65318
27,Clearwater County,8524
27,Cook County,5600
27,Cottonwood County,11517
27,Crow Wing County,66123
27,Dakota County,439882
27,Dodge County,20867
27,Douglas County,39006
27,Faribault County,13921
27,Fillmore County,21228
27,Freeborn County,30895
27,Goodhue County,47582
27,Grant County,6074
27,Hennepin County,1281565
27,Houston County,18843
27,Hubbard County,21344
27,Isanti County,41135
27,Itasca County,45014
27,Jackson County,9989
27,Kanabec County,16032
27,Kandiyohi County,43732
27,Kittson County,4207
27,Koochiching County,12062
27,Lac qui Parle County,6719
27,Lake County,10905
27,Lake of the Woods County,3763
27,Le Sueur County,28674
27,Lincoln County,5640
27,Lyon County,25269
27,McLeod County,36771
27,Mahnomen County,5411
27,Marshall County,9040
27,Martin County,20025
27,Meeker County,23400
27,Mille Lacs County,26459
27,Morrison County,34010
27,Mower County,40029
27,Murray County,8179
27,Nicollet County,34454
27,Nobles County,22290
27,Norman County,6441
27,Olmsted County,162847
27,Otter Tail County,60081
27,Pennington County,13992
27,Pine County,28876
27,Pipestone County,9424
27,Polk County,31192
27,Pope County,11308
27,Ramsey County,552352
27,Red Lake County,3935
27,Redwood County,15425
27,Renville County,14723
27,Rice County,67097
27,Rock County,9704
27,Roseau County,15331
27,St. Louis County,200231
27,Scott County,150928
27,Sherburne County,97183
27,Sibley County,14836
27,Stearns County,158292
27,Steele County,37406
27,Stevens County,9671
27,Swift County,9838
27,Todd County,25262
27,Traverse County,3360
27,Wabasha County,21387
27,Wadena County,14065
27,Waseca County,18968
27,Washington County,267568
27,Watonwan County,11253
27,Wilkin County,6506
27,Winona County,49671
27,Wright County,141337
27,Yellow Medicine County,9528
28,Adams County,29538
28,Alcorn County,34740
28,Amite County,12720
28,Attala County,17889
28,Benton County,7646
28,Bolivar County,30985
28,Calhoun County,13266
28,Carroll County,9998
28,Chickasaw County,17106
28,Choctaw County,8246
28,Claiborne County,9135
28,Clarke County,15615
28,Clay County,18636
28,Coahoma County,21390
28,Copiah County,28368
28,Covington County,18340
28,DeSoto County,185314
28,Forrest County,78158
28,Franklin County,7675
28,George County,24350
28,Greene County,13530
28,Grenada County,21629
28,Hancock County,46053
28,Harrison County,208621
28,Hinds County,227742
28,Holmes County,17000
28,Humphreys County,7785
28,Issaquena County,1338
28,Itawamba County,23863
28,Jackson County,143252
28,Jasper County,16367
28,Jefferson County,7260
28,Jefferson Davis County,11321
28,Jones County,67246
28,Kemper County,8988
28,Lafayette County,55813
28,Lamar County,64222
28,Lauderdale County,72984
28,Lawrence County,12016
28,Leake County,21275
28,Lee County,83343
28,Leflore County,28339
28,Lincoln County,34907
28,Lowndes County,58879
28,Madison County,109145
28,Marion County,24441
28,Marshall County,33752
28,Monroe County,34180
28,Montgomery County,9822
28,Neshoba County,29087
28,Newton County,21291
28,Noxubee County,10285
28,Oktibbeha County,51788
28,Panola County,33208
28,Pearl River County,56145
28,Perry County,11511
28,Pike County,40324
28,Pontotoc County,31184
28,Prentiss County,25008
28,Quitman County,6176
28,Rankin County,157031
28,Scott County,27990
28,Sharkey County,3800
28,Simpson County,25949
28,Smith County,14209
28,Stone County,18333
28,Sunflower County,25971
28,Tallahatchie County,12715
28,Tate County,28064
28,Tippah County,21815
28,Tishomingo County,18850
28,Tunica County,9782
28,Union County,27777
28,Walthall County,13884
28,Warren County,44722
28,Washington County,44922
28,Wayne County,19779
28,Webster County,9926
28,Wilkinson County,8587
28,Winston County,17714
28,Yalobusha County,12481
28,Yazoo County,26743
29,Adair County,25314
29,Andrew County,18135
29,Atchison County,5305
29,Audrain County,24962
29,Barry County,34534
29,Barton County,11637
29,Bates County,16042
29,Benton County,19394
29,Bollinger County,10567
29,Boone County,183610
29,Buchanan County,84793
29,Butler County,42130
29,Caldwell County,8815
29,Callaway County,44283
29,Camden County,42745
29,Cape Girardeau County,81710
29,Carroll County,8495
29,Carter County,5202
29,Cass County,107824
29,Cedar County,14188
29,Chariton County,7408
29,Christian County,88842
29,Clark County,6634
29,Clay County,253335
29,Clinton County,21184
29,Cole County,77279
29,Cooper County,17103
29,Crawford County,23056
29,Dade County,7569
29,Dallas County,17071
29,Daviess County,8430
29,DeKalb County,11029
29,Dent County,14421
29,Douglas County,11578
29,Dunklin County,28283
29,Franklin County,104682
29,Gasconade County,14794
29,Gentry County,6162
29,Greene County,298915
29,Grundy County,9808
29,Harrison County,8157
29,Henry County,21946
29,Hickory County,8279
29,Holt County,4223
29,Howard County,10151
29,Howell County,39750
29,Iron County,9537
29,Jackson County,717204
29,Jasper County,122761
29,Jefferson County,226739
29,Johnson County,54013
29,Knox County,3744
29,Laclede County,36039
29,Lafayette County,32984
29,Lawrence County,38001
29,Lewis County,10032
29,Lincoln County,59574
29,Linn County,11874
29,Livingston County,14557
29,McDonald County,23303
29,Macon County,15209
29,Madison County,12626
29,Maries County,8432
29,Marion County,28525
29,Mercer County,3538
29,Miller County,24722
29,Mississippi County,12577
29,Moniteau County,15473
29,Monroe County,8666
29,Montgomery County,11322
29,Morgan County,21006
29,New Madrid County,16434
29,Newton County,58648
29,Nodaway County,21241
29,Oregon County,8635
29,Osage County,13274
29,Ozark County,8553
29,Pemiscot County,15661
29,Perry County,18956
29,Pettis County,42980
29,Phelps County,44638
29,Pike County,17587
29,Platte County,106718
29,Polk County,31519
29,Pulaski County,53955
29,Putnam County,4681
29,Ralls County,10355
29,Randolph County,24716
29,Ray County,23158
29,Reynolds County,6096
29,Ripley County,10679
29,St. Charles County,405262
29,St. Clair County,9284
29,Ste. Genevieve County,18479
29,St. Francois County,66922
29,St. Louis County,1004125
29,Saline County,23333
29,Schuyler County,4032
29,Scotland County,4716
29,Scott County,38059
29,Shannon County,7031
29,Shelby County,6103
29,Stoddard County,28672
29,Stone County,31076
29,Sullivan County,5999
29,Taney County,56066
29,Texas County,24487
29,Vernon County,19707
29,Warren County,35532
29,Washington County,23514
29,Wayne County,10974
29,Webster County,39085
29,Worth County,1973
29,Wright County,18188
29,St. Louis city,301578
30,Beaverhead County,9371
30,Big Horn County,13124
30,Blaine County,7044
30,Broadwater County,6774
30,Carbon County,10473
30,Carter County,1415
30,Cascade County,84414
30,Chouteau County,5895
30,Custer County,11867
30,Daniels County,1661
30,Dawson County,8940
30,Deer Lodge County,9421
30,Fallon County,3049
30,Fergus County,11446
30,Flathead County,104357
30,Gallatin County,118960
30,Garfield County,1173
30,Glacier County,13778
30,Golden Valley County,823
30,Granite County,3309
30,Hill County,16309
30,Jefferson County,12085
30,Judith Basin County,2023
30,Lake County,31134
30,Lewis and Clark County,70973
30,Liberty County,1959
30,Lincoln County,19677
30,McCone County,1729
30,Madison County,8623
30,Meagher County,1927
30,Mineral County,4535
30,Missoula County,117922
30,Musselshell County,4730
30,Park County,17191
30,Petroleum County,496
30,Phillips County,4217
30,Pondera County,5898
30,Powder River County,1694
30,Powell County,6946
30,Prairie County,1088
30,Ravalli County,44174
30,Richland County,11491
30,Roosevelt County,10794
30,Rosebud County,8329
30,Sanders County,12400
30,Sheridan County,3539
30,Silver Bow County,35133
30,Stillwater County,8963
30,Sweet Grass County,3678
30,Teton County,6226
30,Toole County,4971
30,Treasure County,762
30,Valley County,7578
30,Wheatland County,2069
30,Wibaux County,937
30,Yellowstone County,164731
31,Adams County,31205
31,Antelope County,6295
31,Arthur County,434
31,Banner County,674
31,Blaine County,431
31,Boone County,5379
31,Box Butte County,10842
31,Boyd County,1810
31,Brown County,2903
31,Buffalo County,50084
31,Burt County,6722
31,Butler County,8369
31,Cass County,26598
31,Cedar County,8380
31,Chase County,3893
31,Cherry County,5455
31,Cheyenne County,9468
31,Clay County,6104
31,Colfax County,10582
31,Cuming County,9013
31,Custer County,10545
31,Dakota County,21582
31,Dawes County,8199
31,Dawson County,24111
31,Deuel County,1838
31,Dixon County,5606
31,Dodge County,37167
31,Douglas County,584526
31,Dundy County,1654
31,Fillmore County,5551
31,Franklin County,2889
31,Frontier County,2519
31,Furnas County,4636
31,Gage County,21704
31,Garden County,1874
31,Garfield County,1813
31,Gosper County,1893
31,Grant County,611
31,Greeley County,2188
31,Hall County,62895
31,Hamilton County,9429
31,Harlan County,3073
31,Hayes County,856
31,Hitchcock County,2616
31,Holt County,10127
31,Hooker County,711
31,Howard County,6475
31,Jefferson County,7240
31,Johnson County,5290
31,Kearney County,6688
31,Keith County,8335
31,Keya Paha County,769
31,Kimball County,3434
31,Knox County,8391
31,Lancaster County,322608
31,Lincoln County,34676
31,Logan County,716
31,Loup County,607
31,McPherson County,399
31,Madison County,35585
31,Merrick County,7668
31,Morrill County,4555
31,Nance County,3380
31,Nemaha County,7074
31,Nuckolls County,4095
31,Otoe County,15912
31,Pawnee County,2544
31,Perkins County,2858
31,Phelps County,8968
31,Pierce County,7317
31,Platte County,34296
31,Polk County,5214
31,Red Willow County,10702
31,Richardson County,7871
31,Rock County,1262
31,Saline County,14292
31,Sarpy County,190604
31,Saunders County,22278
31,Scotts Bluff County,36084
31,Seward County,17609
31,Sheridan County,5127
31,Sherman County,2959
31,Sioux County,1135
31,Stanton County,5842
31,Thayer County,5034
31,Thomas County,669
31,Thurston County,6773
31,Valley County,4059
31,Washington County,20865
31,Wayne County,9697
31,Webster County,3395
31,Wheeler County,774
31,York County,14125
32,Churchill County,25516
32,Clark County,2265461
32,Douglas County,49488
32,Elko County,53702
32,Esmeralda County,729
32,Eureka County,1855
32,Humboldt County,17285
32,Lander County,5734
32,Lincoln County,4499
32,Lyon County,59235
32,Mineral County,4554
32,Nye County,51591
32,Pershing County,6650
32,Storey County,4104
32,Washoe County,486492
32,White Pine County,9080
32,Carson City,58639
33,Belknap County,63705
33,Carroll County,50107
33,Cheshire County,76458
33,Coos County,31268
33,Grafton County,91118
33,Hillsborough County,422937
33,Merrimack County,153808
33,Rockingham County,314176
33,Strafford County,130889
33,Sullivan County,43063
34,Atlantic County,274534
34,Bergen County,955732
34,Burlington County,461860
34,Camden County,523485
34,Cape May County,95263
34,Cumberland County,154152
34,Essex County,863728
34,Gloucester County,302294
34,Hudson County,724854
34,Hunterdon County,128947
34,Mercer County,387340
34,Middlesex County,863162
34,Monmouth County,643615
34,Morris County,509285
34,Ocean County,637229
34,Passaic County,524118
34,Salem County,64837
34,Somerset County,345361
34,Sussex County,144221
34,Union County,575345
34,Warren County,109632
35,Bernalillo County,676444
35,Catron County,3579
35,Chaves County,65157
35,Cibola County,27172
35,Colfax County,12387
35,Curry County,48430
35,De Baca County,1698
35,Doña Ana County,219561
35,Eddy County,62314
35,Grant County,28185
35,Guadalupe County,4452
35,Harding County,657
35,Hidalgo County,4178
35,Lea County,74455
35,Lincoln County,20269
35,Los Alamos County,19419
35,Luna County,25427
35,McKinley County,72902
35,Mora County,4189
35,Otero County,67839
35,Quay County,8746
35,Rio Arriba County,40363
35,Roosevelt County,19191
35,Sandoval County,148834
35,San Juan County,121661
35,San Miguel County,27201
35,Santa Fe County,154823
35,Sierra County,11576
35,Socorro County,16595
35,Taos County,34489
35,Torrance County,15045
35,Union County,4079
35,Valencia County,76205
36,Albany County,314848
36,Allegany County,46456
36,Bronx County,1472654
36,Broome County,198683
36,Cattaraugus County,77042
36,Cayuga County,76248
36,Chautauqua County,127657
36,Chemung County,84148
36,Chenango County,47220
36,Clinton County,79843
36,Columbia County,61570
36,Cortland County,46809
36,Delaware County,44308
36,Dutchess County,295911
36,Erie County,954236
36,Essex County,37381
36,Franklin County,47555
36,Fulton County,53324
36,Genesee County,58388
36,Greene County,47931
36,Hamilton County,5107
36,Herkimer County,60139
36,Jefferson County,116721
36,Kings County,2736074
36,Lewis County,26582
36,Livingston County,61834
36,Madison County,68016
36,Monroe County,759443
36,Montgomery County,49532
36,Nassau County,1395774
36,New York County,1694251
36,Niagara County,212666
36,Oneida County,232125
36,Onondaga County,476516
36,Ontario County,112458
36,Orange County,401310
36,Orleans County,40343
36,Oswego County,117525
36,Otsego County,58524
36,Putnam County,97668
36,Queens County,2405464
36,Rensselaer County,161130
36,Richmond County,495747
36,Rockland County,338329
36,St. Lawrence County,108505
36,Saratoga County,235509
36,Schenectady County,158061
36,Schoharie County,29714
36,Schuyler County,17898
36,Seneca County,33814
36,Steuben County,93584
36,Suffolk County,1525920
36,Sullivan County,78624
36,Tioga County,48455
36,Tompkins County,105740
36,Ulster County,181851
36,Warren County,65737
36,Washington County,61302
36,Wayne County,91283
36,Westchester County,1004457
36,Wyoming County,40531
36,Yates County,24774
37,Alamance County,171415
37,Alexander County,36444
37,Alleghany County,10888
37,Anson County,22055
37,Ashe County,26577
37,Avery County,17806
37,Beaufort County,44652
37,Bertie County,17934
37,Bladen County,29606
37,Brunswick County,136693
37,Buncombe County,269452
37,Burke County,87570
37,Cabarrus County,225804
37,Caldwell County,80652
37,Camden County,10355
37,Carteret County,67686
37,Caswell County,22736
37,Catawba County,160610
37,Chatham County,76285
37,Cherokee County,28774
37,Chowan County,13708
37,Clay County,11089
37,Cleveland County,99519
37,Columbus County,50623
37,Craven County,100720
37,Cumberland County,334728
37,Currituck County,28100
37,Dare County,36915
37,Davidson County,168930
37,Davie County,42712
37,Duplin County,48715
37,Durham County,324833
37,Edgecombe County,48900
37,Forsyth County,382590
37,Franklin County,68573
37,Gaston County,227943
37,Gates County,10478
37,Graham County,8030
37,Granville County,60992
37,Greene County,20451
37,Guilford County,541299
37,Halifax County,48622
37,Harnett County,133568
37,Haywood County,62089
37,Henderson County,116281
37,Hertford County,21552
37,Hoke County,52082
37,Hyde County,4589
37,Iredell County,186693
37,Jackson County,43109
37,Johnston County,215999
37,Jones County,9172
37,Lee County,63285
37,Lenoir County,55122
37,Lincoln County,86810
37,McDowell County,44578
37,Macon County,37014
37,Madison County,21193
37,Martin County,22031
37,Mecklenburg County,1115482
37,Mitchell County,14903
37,Montgomery County,25751
37,Moore County,99727
37,Nash County,94970
37,New Hanover County,225702
37,Northampton County,17471
37,Onslow County,204576
37,Orange County,148696
37,Pamlico County,12276
37,Pasquotank County,40568
37,Pender County,60203
37,Perquimans County,13005
37,Person County,39097
37,Pitt County,170243
37,Polk County,19328
37,Randolph County,144171
37,Richmond County,42946
37,Robeson County,116530
37,Rockingham County,91096
37,Rowan County,146875
37,Rutherford County,64444
37,Sampson County,59036
37,Scotland County,34174
37,Stanly County,62504
37,Stokes County,44520
37,Surry County,71359
37,Swain County,14117
37,Transylvania County,32986
37,Tyrrell County,3245
37,Union County,238267
37,Vance County,42578
37,Wake County,1129410
37,Warren County,18642
37,Washington County,11003
37,Watauga County,54086
37,Wayne County,117333
37,Wilkes County,65969
37,Wilson County,78784
37,Yadkin County,37214
37,Yancey County,18470
38,Adams County,2200
38,Barnes County,10853
38,Benson County,5964
38,Billings County,945
38,Bottineau County,6379
38,Bowman County,2993
38,Burke County,2201
38,Burleigh County,98458
38,Cass County,184525
38,Cavalier County,3704
38,Dickey County,4999
38,Divide County,2195
38,Dunn County,4095
38,Eddy County,2347
38,Emmons County,3301
38,Foster County,3397
38,Golden Valley County,1736
38,Grand Forks County,73170
38,Grant County,2301
38,Griggs County,2306
38,Hettinger County,2489
38,Kidder County,2394
38,LaMoure County,4093
38,Logan County,1876
38,McHenry County,5345
38,McIntosh County,2530
38,McKenzie County,14704
38,McLean County,9771
38,Mercer County,8350
38,Morton County,33291
38,Mountrail County,9809
38,Nelson County,3015
38,Oliver County,1877
38,Pembina County,6844
38,Pierce County,3990
38,Ramsey County,11605
38,Ransom County,5703
38,Renville County,2282
38,Richland County,16529
38,Rolette County,12187
38,Sargent County,3862
38,Sheridan County,1265
38,Sioux County,3898
38,Slope County,706
38,Stark County,33646
38,Steele County,1798
38,Stutsman County,21593
38,Towner County,2162
38,Traill County,7997
38,Walsh County,10563
38,Ward County,69919
38,Wells County,3982
38,Williams County,40950
39,Adams County,27477
39,Allen County,102206
39,Ashland County,52447
39,Ashtabula County,97574
39,Athens County,62431
39,Auglaize County,46422
39,Belmont County,66497
39,Brown County,43676
39,Butler County,390357
39,Carroll County,26721
39,Champaign County,38714
39,Clark County,136001
39,Clermont County,208601
39,Clinton County,42018
39,Columbiana County,101877
39,Coshocton County,36612
39,Crawford County,42025
39,Cuyahoga County,1264817
39,Darke County,51881
39,Defiance County,38286
39,Delaware County,214124
39,Erie County,75622
39,Fairfield County,158921
39,Fayette County,28951
39,Franklin County,1323807
39,Fulton County,42713
39,Gallia County,29220
39,Geauga County,95397
39,Greene County,167966
39,Guernsey County,38438
39,Hamilton County,830639
39,Hancock County,74920
39,Hardin County,30696
39,Harrison County,14483
39,Henry County,27662
39,Highland County,43317
39,Hocking County,28050
39,Holmes County,44223
39,Huron County,58565
39,Jackson County,32653
39,Jefferson County,65249
39,Knox County,62721
39,Lake County,232603
39,Lawrence County,58240
39,Licking County,178519
39,Logan County,46150
39,Lorain County,312964
39,Lucas County,431279
39,Madison County,43824
39,Mahoning County,228614
39,Marion County,65359
39,Medina County,182470
39,Meigs County,22210
39,Mercer County,42528
39,Miami County,108774
39,Monroe County,13385
39,Montgomery County,537309
39,Morgan County,13802
39,Morrow County,34950
39,Muskingum County,86410
39,Noble County,14115
39,Ottawa County,40364
39,Paulding County,18806
39,Perry County,35408
39,Pickaway County,58539
39,Pike County,27088
39,Portage County,161791
39,Preble County,40999
39,Putnam County,34451
39,Richland County,124936
39,Ross County,77093
39,Sandusky County,58896
39,Scioto County,74008
39,Seneca County,55069
39,Shelby County,48230
39,Stark County,374853
39,Summit County,540428
39,Trumbull County,201977
39,Tuscarawas County,93263
39,Union County,62784
39,Van Wert County,28931
39,Vinton County,12800
39,Warren County,242337
39,Washington County,59771
39,Wayne County,116894
39,Williams County,37102
39,Wood County,132248
39,Wyandot County,21900
40,Adair County,19495
40,Alfalfa County,5699
40,Atoka County,14143
40,Beaver County,5049
40,Beckham County,22410
40,Blaine County,8735
40,Bryan County,46067
40,Caddo County,26945
40,Canadian County,154405
40,Carter County,48003
40,Cherokee County,47078
40,Choctaw County,14204
40,Cimarron County,2296
40,Cleveland County,295528
40,Coal County,5266
40,Comanche County,121125
40,Cotton County,5527
40,Craig County,14107
40,Creek County,71754
40,Custer County,28513
40,Delaware County,40397
40,Dewey County,4484
40,Ellis County,3749
40,Garfield County,62846
40,Garvin County,25656
40,Grady County,54795
40,Grant County,4169
40,Greer County,5491
40,Harmon County,2488
40,Harper County,3272
40,Haskell County,11561
40,Hughes County,13367
40,Jackson County,24785
40,Jefferson County,5337
40,Johnston County,10272
40,Kay County,43700
40,Kingfisher County,15184
40,Kiowa County,8509
40,Latimer County,9444
40,Le Flore County,48129
40,Lincoln County,33458
40,Logan County,49555
40,Love County,10146
40,McClain County,41662
40,McCurtain County,30814
40,McIntosh County,18941
40,Major County,7782
40,Marshall County,15312
40,Mayes County,39046
40,Murray County,13904
40,Muskogee County,66339
40,Noble County,10924
40,Nowata County,9320
40,Okfuskee County,11310
40,Oklahoma County,796292
40,Okmulgee County,36706
40,Osage County,45818
40,Ottawa County,30285
40,Pawnee County,15553
40,Payne County,81646
40,Pittsburg County,43773
40,Pontotoc County,38065
40,Pottawatomie County,72454
40,Pushmataha County,10812
40,Roger Mills County,3442
40,Rogers County,95240
40,Seminole County,23556
40,Sequoyah County,39281
40,Stephens County,42848
40,Texas County,21384
40,Tillman County,6968
40,Tulsa County,669279
40,Wagoner County,80981
40,Washington County,52455
40,Washita County,10924
40,Woods County,8624
40,Woodward County,20470
41,Baker County,16668
41,Benton County,95184
41,Clackamas County,421401
41,Clatsop County,41072
41,Columbia County,52589
41,Coos County,64929
41,Crook County,24738
41,Curry County,23446
41,Deschutes County,198253
41,Douglas County,111201
41,Gilliam County,1995
41,Grant County,7233
41,Harney County,7495
41,Hood River County,23977
41,Jackson County,223259
41,Jefferson County,24502
41,Josephine County,88090
41,Klamath County,69413
41,Lake County,8160
41,Lane County,382971
41,Lincoln County,50395
41,Linn County,128610
41,Malheur County,31571
41,Marion County,345920
41,Morrow County,12186
41,Multnomah County,815428
41,Polk County,87433
41,Sherman County,1870
41,Tillamook County,27390
41,Umatilla County,80075
41,Union County,26196
41,Wallowa County,7391
41,Wasco County,26670
41,Washington County,600372
41,Wheeler County,1451
41,Yamhill County,107722
42,Adams County,103852
42,Allegheny County,1250578
42,Armstrong County,65558
42,Beaver County,168215
42,Bedford County,47577
42,Berks County,428849
42,Blair County,122822
42,Bradford County,59967
42,Bucks County,646538
42,Butler County,193763
42,Cambria County,133472
42,Cameron County,4547
42,Carbon County,64749
42,Centre County,158172
42,Chester County,534413
42,Clarion County,37241
42,Clearfield County,80562
42,Clinton County,37450
42,Columbia County,64727
42,Crawford County,83938
42,Cumberland County,259469
42,Dauphin County,286401
42,Delaware County,576830
42,Elk County,30990
42,Erie County,270876
42,Fayette County,128804
42,Forest County,6973
42,Franklin County,155932
42,Fulton County,14556
42,Greene County,35954
42,Huntingdon County,44092
42,Indiana County,83246
42,Jefferson County,44492
42,Juniata County,23509
42,Lackawanna County,215896
42,Lancaster County,552984
42,Lawrence County,86070
42,Lebanon County,143257
42,Lehigh County,374557
42,Luzerne County,325594
42,Lycoming County,114188
42,McKean County,40432
42,Mercer County,110652
42,Mifflin County,46143
42,Monroe County,168327
42,Montgomery County,856553
42,Montour County,18136
42,Northampton County,312951
42,Northumberland County,91647
42,Perry County,45842
42,Philadelphia County,1603797
42,Pike County,58535
42,Potter County,16396
42,Schuylkill County,143049
42,Snyder County,39736
42,Somerset County,74129
42,Sullivan County,5840
42,Susquehanna County,38434
42,Tioga County,41045
42,Union County,42681
42,Venango County,50454
42,Warren County,38587
42,Washington County,209349
42,Wayne County,51155
42,Westmoreland County,354663
42,Wyoming County,26069
42,York County,456438
44,Bristol County,50793
44,Kent County,170363
44,Newport County,85643
44,Providence County,660741
44,Washington County,129839
45,Abbeville County,24295
45,Aiken County,168808
45,Allendale County,8039
45,Anderson County,203718
45,Bamberg County,13311
45,Barnwell County,20589
45,Beaufort County,187117
45,Berkeley County,229861
45,Calhoun County,14119
45,Charleston County,408235
45,Cherokee County,56216
45,Chester County,32294
45,Chesterfield County,43273
45,Clarendon County,31144
45,Colleton County,38604
45,Darlington County,62905
45,Dillon County,28292
45,Dorchester County,161540
45,Edgefield County,25657
45,Fairfield County,20948
45,Florence County,137059
45,Georgetown County,63404
45,Greenville County,525534
45,Greenwood County,69351
45,Hampton County,18561
45,Horry County,351029
45,Jasper County,28791
45,Kershaw County,65403
45,Lancaster County,96016
45,Laurens County,67539
45,Lee County,16531
45,Lexington County,293991
45,McCormick County,9526
45,Marion County,29183
45,Marlboro County,26667
45,Newberry County,37719
45,Oconee County,78607
45,Orangeburg County,84223
45,Pickens County,131404
45,Richland County,416147
45,Saluda County,18862
45,Spartanburg County,327997
45,Sumter County,105556
45,Union County,27244
45,Williamsburg County,31026
45,York County,282090
46,Aurora County,2747
46,Beadle County,19149
46,Bennett County,3381
46,Bon Homme County,7003
46,Brookings County,34375
46,Brown County,38301
46,Brule County,5247
46,Buffalo County,1948
46,Butte County,10243
46,Campbell County,1377
46,Charles Mix County,9373
46,Clark County,3837
46,Clay County,14967
46,Codington County,28325
46,Corson County,3902
46,Custer County,8318
46,Davison County,19956
46,Day County,5449
46,Deuel County,4295
46,Dewey County,5239
46,Douglas County,2835
46,Edmunds County,3986
46,Fall River County,6973
46,Faulk County,2125
46,Grant County,7556
46,Gregory County,3994
46,Haakon County,1872
46,Hamlin County,6164
46,Hand County,3145
46,Hanson County,3461
46,Harding County,1311
46,Hughes County,17765
46,Hutchinson County,7427
46,Hyde County,1262
46,Jackson County,2806
46,Jerauld County,1663
46,Jones County,917
46,Kingsbury County,5187
46,Lake County,11059
46,Lawrence County,25768
46,Lincoln County,65161
46,Lyman County,3718
46,McCook County,5682
46,McPherson County,2411
46,Marshall County,4306
46,Meade County,29852
46,Mellette County,1918
46,Miner County,2298
46,Minnehaha County,197214
46,Moody County,6336
46,Oglala Lakota County,13672
46,Pennington County,109222
46,Perkins County,2835
46,Potter County,2472
46,Roberts County,10280
46,Sanborn County,2330
46,Spink County,6361
46,Stanley County,2980
46,Sully County,1446
46,Todd County,9319
46,Tripp County,5624
46,Turner County,8673
46,Union County,16811
46,Walworth County,5315
46,Yankton County,23310
46,Ziebach County,2413
47,Anderson County,77123
47,Bedford County,50237
47,Benton County,15864
47,Bledsoe County,14913
47,Blount County,135280
47,Bradley County,108620
47,Campbell County,39272
47,Cannon County,14506
47,Carroll County,28440
47,Carter County,56356
47,Cheatham County,41072
47,Chester County,17341
47,Claiborne County,32043
47,Clay County,7581
47,Cocke County,35999
47,Coffee County,57889
47,Crockett County,13911
47,Cumberland County,61145
47,Davidson County,715884
47,Decatur County,11435
47,DeKalb County,20080
47,Dickson County,54315
47,Dyer County,36801
47,Fayette County,41990
47,Fentress County,18489
47,Franklin County,42774
47,Gibson County,50429
47,Giles County,30346
47,Grainger County,23527
47,Greene County,70152
47,Grundy County,13529
47,Hamblen County,64499
47,Hamilton County,366207
47,Hancock County,6662
47,Hardeman County,25462
47,Hardin County,26831
47,Hawkins County,56721
47,Haywood County,17864
47,Henderson County,27842
47,Henry County,32199
47,Hickman County,24925
47,Houston County,8283
47,Humphreys County,18990
47,Jackson County,11617
47,Jefferson County,54683
47,Johnson County,17948
47,Knox County,478971
47,Lake County,7005
47,Lauderdale County,25143
47,Lawrence County,44159
47,Lewis County,12582
47,Lincoln County,35319
47,Loudon County,54886
47,McMinn County,53276
47,McNairy County,25866
47,Macon County,25216
47,Madison County,98823
47,Marion County,28837
47,Marshall County,34318
47,Maury County,100974
47,Meigs County,12758
47,Monroe County,46250
47,Montgomery County,220069
47,Moore County,6461
47,Morgan County,21035
47,Obion County,30787
47,Overton County,22511
47,Perry County,8366
47,Pickett County,5001
47,Polk County,17544
47,Putnam County,79854
47,Rhea County,32870
